PurchaseDate,StoreID,StoreLocation,PaymentMethod,DiscountApplied,DiscountPercent,ProductCost,Profit,FootTraffic,InventoryLevel,MarketingExpenditure,CompetitorPrice
30-10-2022,92,Chicago,Debit Card,FALSE,0,150.61,0,705,7,9332.82,123.33
07-09-2020,61,Chicago,Online Transfer,TRUE,20,400.23,100.06,500,77,3314.76,558.8
10-08-2022,33,Phoenix,Online Transfer,TRUE,23,554.78,165.71000000000004,139,51,9080.86,601.66
20-12-2022,54,Los Angeles,Mobile Payment,FALSE,0,405.38,0,158,70,4684.77,335.06
11-11-2021,62,San Antonio,Online Transfer,FALSE,0,439.24,0,575,56,3001.42,507.3
06-02-2022,97,San Diego,Online Transfer,TRUE,29,697.82,285.02,50,20,8990.22,905.66
22-03-2023,55,San Antonio,Online Transfer,TRUE,16,459.49,87.51999999999998,281,7,9985.55,625.56
25-11-2021,7,Chicago,Credit Card,FALSE,0,480.68,0,761,62,2733.9,417.42
23-04-2023,18,Los Angeles,Credit Card,FALSE,0,804.51,0,512,17,4550.53,905.45
30-01-2022,64,Houston,Credit Card,TRUE,8,112.53,9.780000000000001,419,0,9508.06,104.29
16-01-2021,19,Phoenix,Mobile Payment,TRUE,20,632.73,158.17999999999995,631,41,6780.09,911.64
14-08-2020,46,San Diego,Debit Card,FALSE,0,209.42,0,795,85,8307.09,244.06
31-05-2021,89,San Diego,Online Transfer,FALSE,0,303.55,0,993,66,930.11,344.82
15-10-2020,8,San Antonio,Cash,TRUE,28,395.77,153.90999999999997,178,69,8543.74,521.42
19-11-2020,83,Houston,Mobile Payment,FALSE,0,900.03,0,408,74,3594.45,864.6
07-12-2021,22,San Antonio,Online Transfer,TRUE,28,491.21,191.03000000000003,336,43,4914.26,811.54
07-12-2020,39,San Antonio,Credit Card,TRUE,30,307.87,131.95,719,71,7507.54,461.39
27-12-2021,100,New York,Credit Card,FALSE,0,65.76,0,309,57,2802.94,66.24
29-08-2020,35,Chicago,Mobile Payment,FALSE,0,774.66,0,645,70,6709.55,736.35
05-07-2022,75,San Jose,Mobile Payment,FALSE,0,694.47,0,483,38,6336.81,564.26
21-06-2021,32,Phoenix,Online Transfer,TRUE,24,498.76,157.5,728,92,8451.39,583.06
13-02-2021,63,San Diego,Mobile Payment,FALSE,0,74.38,0,628,78,787.99,75.21
04-11-2022,89,Phoenix,Debit Card,FALSE,0,770.38,0,376,2,9418.06,923.33
19-04-2022,30,Phoenix,Debit Card,FALSE,0,218.64,0,767,53,1400.21,259.36
25-04-2021,96,Los Angeles,Cash,FALSE,0,712.97,0,503,95,9912.64,850.52
29-04-2022,47,New York,Credit Card,FALSE,0,222.73,0,457,12,6954.53,240.99
29-07-2021,75,Dallas,Online Transfer,TRUE,25,600.95,200.31999999999994,516,19,4902.89,790.9
28-12-2020,8,New York,Cash,TRUE,28,416.96,162.15000000000003,853,53,6739.38,556.04
26-09-2021,46,New York,Mobile Payment,TRUE,27,193.22,71.47,670,6,5269.14,316.95
29-05-2022,45,Phoenix,Online Transfer,FALSE,0,613.69,0,876,2,8682.8,656.09
23-11-2022,22,San Jose,Credit Card,FALSE,0,144.52,0,72,64,2265.39,138.94
24-11-2021,1,San Antonio,Cash,FALSE,0,492.14,0,736,68,6191.49,420.47
23-05-2023,35,San Antonio,Mobile Payment,FALSE,0,764.24,0,184,49,7902.06,693.45
04-09-2021,6,San Diego,Debit Card,TRUE,12,252.85,34.47999999999999,589,44,4188.92,279.78
18-06-2023,8,San Diego,Credit Card,TRUE,19,640.77,150.31000000000006,204,20,1704.51,680.28
29-03-2022,58,New York,Mobile Payment,FALSE,0,710.01,0,841,20,5460.73,753.55
02-01-2021,25,San Diego,Debit Card,TRUE,16,406.86,77.5,454,13,2449.87,579.26
30-12-2022,26,San Jose,Online Transfer,TRUE,12,215.55,29.389999999999986,80,81,7782.73,232.42
21-07-2022,76,San Antonio,Debit Card,TRUE,2,923.89,18.850000000000023,252,83,1774.55,1107.34
12-09-2022,60,Los Angeles,Cash,TRUE,0,571.3,0,488,43,2646.22,475.69
16-08-2022,40,San Antonio,Debit Card,FALSE,0,900.89,0,552,84,4142.02,1022.97
02-02-2022,84,New York,Cash,FALSE,0,408.69,0,713,36,7793.11,450.88
10-10-2021,79,Philadelphia,Online Transfer,TRUE,6,564.11,36.00999999999999,870,23,5276.92,545.52
05-09-2020,88,Philadelphia,Cash,TRUE,9,190.65,18.849999999999994,511,54,5385.9,248.91
05-08-2022,56,Dallas,Debit Card,TRUE,5,849.84,44.73000000000002,472,45,4308.03,1010.32
20-03-2022,28,Houston,Debit Card,TRUE,3,444.69,13.75,475,70,2039,399.89
25-01-2021,71,Chicago,Debit Card,FALSE,0,287.24,0,813,2,8191.67,307.56
04-08-2021,61,Philadelphia,Credit Card,TRUE,29,413.13,168.74,724,39,5461.9,656.6
27-07-2021,10,Philadelphia,Online Transfer,FALSE,0,544.07,0,98,93,4970.6,574.18
12-05-2023,62,San Diego,Cash,TRUE,12,16.37,2.2300000000000004,876,63,3117.76,21.28
07-02-2022,71,New York,Debit Card,FALSE,0,508.46,0,371,39,6279.75,530.42
13-02-2022,64,New York,Debit Card,FALSE,0,617.39,0,709,84,3239.19,623.33
26-04-2023,45,San Jose,Debit Card,FALSE,0,60.72,0,115,72,6484.61,64.72
31-12-2021,70,Philadelphia,Credit Card,TRUE,8,133.06,11.569999999999993,980,57,9106.26,157.75
07-12-2020,63,Chicago,Mobile Payment,FALSE,0,789.94,0,950,45,9700.94,656.36
21-12-2021,87,New York,Credit Card,TRUE,2,403.38,8.230000000000018,798,13,9884.64,474.75
20-11-2021,6,San Antonio,Debit Card,FALSE,0,833.2,0,688,89,4839.44,984.75
29-05-2021,80,San Antonio,Credit Card,FALSE,0,685.87,0,292,21,7153.69,710.59
11-07-2022,19,Phoenix,Debit Card,TRUE,23,164.99,49.28,589,89,1363.49,177.44
02-03-2021,96,Houston,Online Transfer,TRUE,6,732.02,46.73000000000002,230,36,7454.15,843.22
24-10-2020,13,Chicago,Debit Card,TRUE,26,324.36,113.96999999999997,419,24,2208.58,515.3
09-03-2023,85,New York,Debit Card,TRUE,26,55.88,19.630000000000003,732,54,5397.35,89.58
26-07-2020,2,Houston,Debit Card,FALSE,0,261.41,0,978,48,5658.53,262.59
25-04-2021,90,Houston,Mobile Payment,TRUE,28,610.15,237.27999999999997,641,15,760.89,690.22
14-07-2022,34,Chicago,Cash,TRUE,10,562.33,62.479999999999905,810,91,4238.19,644.38
06-03-2022,62,Chicago,Credit Card,TRUE,6,537.81,34.33000000000004,596,32,753.58,604.91
04-11-2020,66,Phoenix,Credit Card,TRUE,13,391.8,58.55000000000001,91,10,1074.62,390.7
12-01-2023,91,Chicago,Cash,FALSE,0,460.5,0,190,9,1615.74,458.55
18-10-2021,26,Phoenix,Cash,FALSE,0,902.66,0,355,32,4666.66,972.06
17-09-2022,54,Phoenix,Online Transfer,FALSE,0,991.56,0,270,42,5651.82,989.06
29-10-2021,2,Phoenix,Credit Card,FALSE,0,34.6,0,469,50,5634.01,31.12
14-08-2022,64,Houston,Credit Card,FALSE,0,843.83,0,775,57,6248.02,924.66
22-02-2022,13,New York,Mobile Payment,TRUE,14,555.35,90.40999999999997,925,10,4017.37,669.3
24-10-2022,1,San Jose,Credit Card,TRUE,22,383.66,108.20999999999998,885,5,7253.55,423.19
11-01-2022,12,New York,Debit Card,FALSE,0,738.31,0,567,47,7798.13,739.97
12-12-2021,45,San Jose,Online Transfer,TRUE,1,813.45,8.219999999999914,186,44,7096.26,944.12
18-02-2021,65,Dallas,Debit Card,FALSE,0,627.69,0,827,10,1060.89,646.68
28-07-2021,46,Phoenix,Mobile Payment,FALSE,0,809.05,0,707,47,9545.63,753.83
28-06-2022,51,Phoenix,Mobile Payment,FALSE,0,129.06,0,651,83,954.36,111.25
06-08-2021,10,Chicago,Mobile Payment,FALSE,0,841.27,0,985,30,4137.26,935.92
15-04-2022,16,Phoenix,Debit Card,FALSE,0,251.06,0,836,96,8259.91,250.11
15-10-2021,55,Chicago,Cash,TRUE,14,366.14,59.610000000000014,922,64,8415.66,362.91
10-08-2022,36,San Antonio,Debit Card,FALSE,0,650.45,0,964,9,1438.28,535.21
02-05-2021,34,Los Angeles,Debit Card,FALSE,0,402.41,0,332,48,2543.37,462.29
08-11-2020,4,San Antonio,Debit Card,FALSE,0,56.15,0,610,25,7895.25,62.16
19-07-2021,20,Chicago,Debit Card,TRUE,28,492.62,191.58000000000004,872,53,9192.25,764.65
02-11-2022,54,San Antonio,Online Transfer,TRUE,27,561.67,207.74,209,17,5569.89,835.39
15-05-2022,70,Philadelphia,Online Transfer,FALSE,0,247.49,0,941,27,6865.12,235.14
18-03-2022,18,Los Angeles,Cash,TRUE,17,176.37,36.120000000000005,971,27,2124.37,250.57
08-08-2021,70,Philadelphia,Cash,FALSE,0,885.63,0,538,99,3821.59,1048.07
26-04-2021,43,San Diego,Credit Card,FALSE,0,149.89,0,116,20,6719.93,164.39
03-10-2020,69,San Diego,Debit Card,FALSE,0,236.58,0,629,23,2915.18,238.14
28-11-2022,66,San Diego,Cash,TRUE,9,599.08,59.25,798,51,5269.25,666.19
14-11-2022,51,Los Angeles,Online Transfer,TRUE,1,148.05,1.5,714,70,6121.55,146.21
11-11-2020,46,Phoenix,Cash,TRUE,9,853.12,84.37,394,58,4859.33,994.94
20-11-2020,9,San Diego,Cash,FALSE,0,488.19,0,465,65,4068.29,533.08
20-01-2022,68,New York,Cash,TRUE,9,748.77,74.05000000000007,948,19,8764.86,966.55
12-03-2023,64,San Antonio,Credit Card,TRUE,17,806.6,165.20999999999992,277,39,6861.57,852.68
29-10-2021,8,San Antonio,Online Transfer,TRUE,19,357.43,83.83999999999997,236,62,9608.25,360.37
02-04-2021,87,San Diego,Mobile Payment,TRUE,9,727.34,71.92999999999995,516,17,7872.83,704.76
21-03-2021,24,Los Angeles,Mobile Payment,FALSE,0,498.88,0,257,15,3796.16,595.24
29-08-2022,94,Philadelphia,Mobile Payment,FALSE,0,430.03,0,280,95,5914.8,452.36
03-08-2021,42,San Diego,Mobile Payment,TRUE,18,105.63,23.189999999999998,261,84,5801.4,109.29
18-09-2021,25,Los Angeles,Mobile Payment,TRUE,6,750.74,47.91999999999996,927,31,4039.76,665.23
13-03-2022,60,San Antonio,Debit Card,TRUE,7,898.74,67.64999999999998,443,18,9911.93,836.23
27-05-2022,61,Phoenix,Debit Card,FALSE,0,81.69,0,84,5,6376.25,72.26
18-02-2023,72,San Antonio,Credit Card,FALSE,0,732.59,0,344,51,4102.71,654.39
01-04-2021,95,Dallas,Cash,FALSE,0,683.99,0,319,44,1001.73,584
02-01-2022,27,Phoenix,Online Transfer,FALSE,0,350.22,0,879,4,4862.05,408.8
07-11-2021,28,Dallas,Credit Card,TRUE,7,543.56,40.91000000000008,166,91,3193.47,469.99
29-10-2021,76,New York,Cash,TRUE,20,578.88,144.72000000000003,287,77,950.03,622.8
12-11-2020,1,Philadelphia,Online Transfer,FALSE,0,295.68,0,211,77,6795.3,327.13
08-03-2021,92,San Diego,Mobile Payment,FALSE,0,324.21,0,441,85,6468.47,326.44
31-05-2022,84,Phoenix,Online Transfer,FALSE,0,615.8,0,678,44,3132.65,613.92
14-01-2023,52,Houston,Debit Card,FALSE,0,820.6,0,933,15,3504.65,672.76
23-03-2022,37,Philadelphia,Debit Card,FALSE,0,989.6,0,490,19,4428.15,867.11
24-03-2023,34,Chicago,Cash,TRUE,19,730.23,171.28999999999996,243,25,9876.29,747.91
26-09-2022,86,New York,Cash,TRUE,18,103.74,22.77000000000001,805,55,9564.51,120.21
05-02-2023,64,Houston,Online Transfer,FALSE,0,104.83,0,769,28,8912.08,111.17
22-03-2021,80,Dallas,Online Transfer,FALSE,0,526.01,0,425,42,6271.89,478.43
15-09-2021,34,Phoenix,Credit Card,FALSE,0,501.47,0,707,11,6496.89,548.49
02-05-2021,2,San Antonio,Online Transfer,TRUE,6,184.79,11.79000000000002,605,70,8648.4,182.42
07-11-2021,30,Philadelphia,Credit Card,TRUE,27,558.02,206.39,505,82,4488.46,772.62
24-10-2022,91,New York,Credit Card,FALSE,0,826.42,0,873,52,6555.46,786.85
08-08-2020,39,San Diego,Cash,TRUE,21,353.43,93.94999999999999,257,31,6342.09,400.45
26-05-2023,45,New York,Debit Card,TRUE,23,135.8,40.56,242,47,1628.61,147.85
31-05-2022,87,San Diego,Online Transfer,FALSE,0,884.95,0,763,31,2231.7,788.71
23-10-2022,47,Dallas,Online Transfer,FALSE,0,110.06,0,581,64,503.5,119.06
30-12-2022,82,Dallas,Online Transfer,FALSE,0,82.94,0,868,86,5035.87,75.12
09-10-2020,65,Phoenix,Online Transfer,FALSE,0,348.28,0,54,77,9287.54,310.17
05-05-2021,83,Chicago,Mobile Payment,TRUE,12,10.74,1.459999999999999,54,10,3678.65,13.37
21-10-2020,58,New York,Credit Card,FALSE,0,109.69,0,284,99,7115.09,126.43
09-08-2020,32,Philadelphia,Debit Card,FALSE,0,376.02,0,750,100,5810.87,406.71
11-12-2021,79,Phoenix,Debit Card,FALSE,0,294.94,0,960,76,6858.48,310.48
23-02-2023,54,Los Angeles,Online Transfer,TRUE,17,576.19,118.00999999999999,896,42,4518.75,699.57
20-06-2021,75,Chicago,Credit Card,FALSE,0,691.56,0,242,63,851.16,720.99
01-05-2023,97,Phoenix,Mobile Payment,FALSE,0,651.78,0,921,25,9497.46,587.25
19-01-2022,40,New York,Online Transfer,FALSE,0,691.88,0,214,39,5829.97,700.7
05-01-2022,78,New York,Cash,FALSE,0,949.09,0,130,39,8915.17,1038.11
28-08-2020,18,New York,Cash,TRUE,14,318.38,51.829999999999984,262,93,7151.39,406.15
06-02-2023,40,Phoenix,Cash,FALSE,0,36.22,0,921,51,2639.31,35.98
05-11-2020,39,San Antonio,Cash,TRUE,14,427.62,69.61000000000001,586,77,2647.18,441.34
19-12-2021,90,Houston,Credit Card,FALSE,0,440.66,0,832,16,7152.64,487.24
09-03-2023,9,San Jose,Debit Card,FALSE,0,835.86,0,341,92,2564.29,821.67
06-08-2021,30,Chicago,Online Transfer,FALSE,0,308.54,0,365,1,3037.34,260.67
09-12-2021,37,San Antonio,Credit Card,FALSE,0,337.99,0,265,58,8433.1,401.1
20-08-2020,10,Phoenix,Cash,TRUE,27,615.15,227.51999999999998,82,17,9661.32,940.08
19-01-2023,27,San Jose,Cash,TRUE,14,414.73,67.50999999999999,868,66,5767.05,515.71
18-03-2021,60,Phoenix,Debit Card,FALSE,0,226.33,0,826,6,9317.21,260.66
10-06-2022,90,Dallas,Online Transfer,FALSE,0,484.76,0,375,61,7522.85,422.66
23-08-2022,82,Philadelphia,Online Transfer,FALSE,0,572.79,0,919,42,9800.4,560.35
17-07-2020,73,San Diego,Cash,TRUE,22,18.51,5.219999999999999,778,83,6088.97,27.09
08-01-2021,21,New York,Mobile Payment,TRUE,14,725.32,118.06999999999994,917,59,3109.31,762.84
13-08-2021,62,San Diego,Online Transfer,FALSE,0,133,0,614,41,2447.23,150.88
01-02-2021,31,New York,Online Transfer,TRUE,12,351.79,47.96999999999997,266,58,1207.92,327.35
25-08-2021,38,Houston,Mobile Payment,TRUE,26,641.88,225.51999999999998,522,74,7578.75,708.73
27-07-2021,64,Los Angeles,Credit Card,TRUE,21,63.41,16.86,778,78,8872.61,88.43
15-01-2023,62,Los Angeles,Online Transfer,TRUE,12,551.8,75.25,618,90,8731.66,621.32
04-12-2021,68,San Diego,Online Transfer,FALSE,0,122.46,0,668,60,9820.69,126.1
29-07-2020,51,Chicago,Mobile Payment,FALSE,0,730.15,0,226,30,5708.72,593.72
12-01-2023,60,Chicago,Online Transfer,FALSE,0,257.23,0,248,26,1498.89,252.42
01-08-2021,90,Chicago,Credit Card,FALSE,0,918.78,0,980,39,8288.62,953.48
06-05-2022,78,Dallas,Online Transfer,TRUE,24,496.45,156.78000000000003,773,67,3344.84,728.5
22-08-2021,34,Phoenix,Online Transfer,TRUE,8,846.34,73.60000000000002,224,43,3958.78,782.62
18-11-2020,87,Houston,Credit Card,FALSE,0,134.74,0,263,8,4096.88,128.49
08-02-2023,72,New York,Mobile Payment,TRUE,0,637.84,0,291,5,1179.82,644.6
23-06-2023,33,New York,Cash,TRUE,0,327.58,0,368,15,3982.86,281.11
29-03-2022,12,San Jose,Cash,FALSE,0,302.28,0,103,28,427.47,271.35
04-07-2023,80,Los Angeles,Cash,TRUE,17,795.34,162.89999999999998,415,5,9566.48,892.67
21-02-2021,71,Chicago,Debit Card,TRUE,20,116.06,29.02000000000001,323,24,5035.96,130.56
11-03-2023,46,Los Angeles,Credit Card,TRUE,5,750.37,39.49000000000001,864,91,3441.76,684.25
10-09-2022,8,Philadelphia,Mobile Payment,FALSE,0,696.36,0,737,93,5443.79,647.92
16-04-2021,64,New York,Cash,FALSE,0,275.51,0,281,73,8474.51,263.16
07-11-2021,86,New York,Mobile Payment,FALSE,0,893.51,0,566,8,4004.27,1013.53
02-12-2022,67,Philadelphia,Cash,FALSE,0,527.94,0,117,41,8807.44,505.71
22-02-2021,88,Chicago,Cash,TRUE,11,451.45,55.80000000000001,531,54,8059.61,567.49
17-06-2023,72,San Jose,Debit Card,FALSE,0,713.26,0,272,58,1674.07,810.22
27-05-2022,54,San Antonio,Mobile Payment,TRUE,9,628.97,62.20999999999992,913,12,157.77,590.55
29-09-2020,24,Philadelphia,Online Transfer,TRUE,10,682.78,75.86000000000001,374,80,4670.73,640.03
07-03-2022,98,Dallas,Mobile Payment,TRUE,9,597.68,59.110000000000014,750,78,4225.34,635.96
14-04-2021,91,San Antonio,Online Transfer,FALSE,0,735.11,0,778,25,1054.71,765.57
11-02-2021,11,Dallas,Credit Card,FALSE,0,361.78,0,198,28,3988.94,333.26
04-08-2021,36,Dallas,Credit Card,FALSE,0,93.46,0,623,28,3357.4,92.47
09-03-2021,84,Chicago,Cash,FALSE,0,598.29,0,634,85,1008.19,664.13
20-04-2021,47,New York,Cash,FALSE,0,429.92,0,129,43,7059.56,472.12
18-11-2021,92,San Diego,Credit Card,TRUE,14,670.14,109.09000000000003,480,1,6722.3,636.3
09-07-2021,71,Phoenix,Mobile Payment,TRUE,27,672.26,248.64999999999998,100,19,9637.21,791.69
28-03-2022,14,San Jose,Credit Card,TRUE,26,496.16,174.32,277,27,2140.38,644.84
29-10-2021,8,San Antonio,Credit Card,FALSE,0,715.59,0,682,76,7132.76,717.25
18-09-2020,43,Phoenix,Debit Card,TRUE,6,888.33,56.69999999999993,550,36,1611.5,919.87
30-09-2020,18,Phoenix,Mobile Payment,FALSE,0,901.32,0,781,71,2325.21,827.55
24-05-2023,21,Chicago,Online Transfer,TRUE,16,105.4,20.08,116,77,2036.58,131.4
12-07-2023,90,Philadelphia,Cash,FALSE,0,295.87,0,599,10,6000.86,252.23
24-10-2021,89,San Diego,Online Transfer,FALSE,0,953.02,0,900,36,6486.27,1097.13
05-07-2023,81,San Diego,Mobile Payment,FALSE,0,682.78,0,320,60,5903.34,673.01
13-09-2022,16,San Antonio,Debit Card,FALSE,0,419.93,0,765,82,3397.06,376.32
02-03-2022,95,San Diego,Cash,TRUE,25,481.76,160.59000000000003,802,81,9806.27,607.15
07-11-2022,60,Chicago,Online Transfer,FALSE,0,217.99,0,352,33,5931.44,222.28
14-04-2021,60,San Antonio,Cash,TRUE,27,326.27,120.67000000000002,538,54,1072.36,403.73
12-11-2021,53,Philadelphia,Cash,TRUE,25,129.89,43.30000000000001,835,6,8845.87,160.96
12-01-2021,2,Houston,Debit Card,TRUE,26,150.85,53,738,95,5633.58,197.76
26-08-2022,12,San Jose,Mobile Payment,TRUE,16,83.58,15.920000000000002,705,34,5640.43,99.78
19-04-2022,61,Phoenix,Debit Card,FALSE,0,566.83,0,116,69,6989.51,541.95
09-08-2021,89,Dallas,Mobile Payment,TRUE,5,352.68,18.560000000000002,386,60,6347.37,327.62
30-04-2021,8,San Antonio,Mobile Payment,TRUE,16,523.77,99.76999999999998,549,3,1218.81,623.95
20-06-2022,94,San Antonio,Online Transfer,FALSE,0,811.68,0,377,48,252.02,946.58
12-06-2021,81,San Antonio,Cash,FALSE,0,117.88,0,476,47,7095.05,121.81
22-10-2020,97,Los Angeles,Cash,FALSE,0,743.77,0,457,73,4722.24,697.65
16-04-2021,24,Houston,Cash,FALSE,0,916.85,0,512,5,1913.67,762.66
27-06-2021,53,Los Angeles,Mobile Payment,FALSE,0,51.89,0,927,42,1288.32,52.21
10-09-2020,44,San Jose,Debit Card,TRUE,23,192.75,57.56999999999999,692,2,1360.43,241.84
14-10-2020,17,Philadelphia,Credit Card,FALSE,0,29.53,0,74,82,2971.15,32.01
11-02-2022,63,San Antonio,Debit Card,FALSE,0,315.73,0,968,22,4861.62,255.89
30-04-2023,64,San Jose,Credit Card,FALSE,0,641.88,0,464,7,1336.53,553.63
14-10-2022,14,San Diego,Debit Card,FALSE,0,907.74,0,545,29,3576.44,941.37
20-10-2022,97,San Diego,Cash,TRUE,25,144.02,48,509,66,5920.15,200.68
20-02-2023,63,Chicago,Cash,TRUE,12,471.94,64.35999999999996,79,64,515.37,534.8
01-09-2022,92,Phoenix,Cash,TRUE,25,596.9,198.97000000000003,392,68,2221.21,892.17
25-02-2021,52,Chicago,Online Transfer,TRUE,13,662.44,98.98,875,76,6835.1,870.45
06-03-2023,42,New York,Mobile Payment,TRUE,18,494.51,108.54999999999995,964,17,7090.17,531.58
19-08-2020,64,San Jose,Cash,FALSE,0,170.96,0,199,53,4530.07,159.3
07-05-2022,40,Phoenix,Cash,FALSE,0,75.96,0,713,1,298.7,71.13
29-10-2022,94,Phoenix,Cash,FALSE,0,479.68,0,194,47,3747.81,538.72
27-08-2020,96,Chicago,Cash,TRUE,1,597.38,6.029999999999973,737,28,1374.56,543.23
22-02-2023,17,New York,Mobile Payment,FALSE,0,857.14,0,998,20,1722.33,789.65
18-10-2022,67,Los Angeles,Credit Card,TRUE,30,280.86,120.37,970,56,1222.96,379.59
15-08-2020,7,San Diego,Online Transfer,FALSE,0,872.96,0,869,50,1340.35,909.05
08-11-2021,28,San Jose,Mobile Payment,FALSE,0,684.29,0,201,92,1961.74,777.96
18-12-2021,67,Phoenix,Debit Card,TRUE,26,404.14,142,886,60,8537.97,605.96
18-06-2023,42,New York,Credit Card,FALSE,0,57.19,0,596,7,9301.24,62.93
05-05-2021,79,Philadelphia,Cash,FALSE,0,526.58,0,805,35,8042.85,447.85
31-01-2021,39,Philadelphia,Mobile Payment,TRUE,25,462.13,154.03999999999996,949,85,2507.99,639.66
14-07-2022,90,New York,Mobile Payment,TRUE,9,838.66,82.94000000000005,870,50,5603.58,969.24
11-03-2022,42,San Antonio,Cash,FALSE,0,853.01,0,738,74,5764.71,845.67
21-04-2023,28,Los Angeles,Debit Card,FALSE,0,666.09,0,796,91,8188.27,776.27
27-11-2020,62,Phoenix,Online Transfer,TRUE,22,115.49,32.58,214,59,630.25,173.43
11-10-2020,43,San Jose,Online Transfer,TRUE,12,506,69,327,17,760.53,579.44
17-06-2021,4,Houston,Credit Card,FALSE,0,916.44,0,762,61,472.03,946.97
20-09-2021,4,Phoenix,Online Transfer,FALSE,0,614.19,0,562,96,7726.96,674.63
26-07-2022,50,Philadelphia,Online Transfer,TRUE,24,94.79,29.939999999999998,675,9,220.43,143.37
03-03-2023,7,Philadelphia,Credit Card,TRUE,11,730.43,90.28000000000009,359,83,269.47,660.32
19-10-2021,98,Philadelphia,Cash,TRUE,19,727.82,170.7199999999999,557,9,3789.3,986.67
09-12-2022,90,San Jose,Mobile Payment,TRUE,1,828.2,8.370000000000005,596,94,1179.25,765.45
04-01-2021,69,New York,Credit Card,FALSE,0,384.2,0,60,57,5902.55,336.76
14-11-2022,25,Chicago,Online Transfer,FALSE,0,334.48,0,476,26,2705.09,294.72
22-11-2022,50,San Antonio,Debit Card,FALSE,0,36.09,0,907,69,3668.91,42.05
22-04-2021,73,Phoenix,Online Transfer,FALSE,0,524.57,0,443,36,5965.21,537.57
02-11-2021,2,New York,Cash,TRUE,26,233.84,82.16,677,13,6564.37,263.78
11-01-2023,42,Dallas,Cash,FALSE,0,485.34,0,360,69,8136.42,511.03
01-01-2021,65,San Jose,Mobile Payment,TRUE,6,618.01,39.450000000000045,107,7,8319.23,786.87
13-02-2022,60,Chicago,Online Transfer,TRUE,29,579.95,236.88,220,90,7131.85,913.97
19-07-2020,16,Dallas,Credit Card,TRUE,7,67.86,5.109999999999999,153,49,3931.12,58.59
19-04-2023,32,Chicago,Mobile Payment,FALSE,0,612.29,0,651,26,4312.22,568.62
23-05-2023,67,Philadelphia,Online Transfer,TRUE,7,607.96,45.75999999999999,802,35,9699.72,620.43
29-04-2021,17,Chicago,Debit Card,FALSE,0,558.92,0,918,75,7352.38,658.29
16-02-2021,90,Chicago,Debit Card,FALSE,0,982.91,0,356,57,5462.14,1142.74
15-07-2020,52,San Jose,Cash,TRUE,18,133.49,29.299999999999983,235,34,186.86,174.61
28-11-2020,95,Phoenix,Cash,TRUE,12,407.67,55.589999999999975,85,26,7313.63,547.14
08-02-2022,70,Philadelphia,Mobile Payment,TRUE,12,830.8,113.29000000000008,991,19,2926.22,919.64
14-07-2023,17,Chicago,Cash,FALSE,0,288.96,0,771,31,523.34,262.24
03-11-2021,67,San Diego,Credit Card,TRUE,10,362.48,40.26999999999998,766,66,7412.85,469.39
24-12-2021,33,Los Angeles,Credit Card,TRUE,29,451.89,184.58000000000004,433,63,8225.29,548.11
14-12-2022,80,Philadelphia,Cash,FALSE,0,978.04,0,783,23,3767.46,1106.11
03-03-2021,41,San Jose,Credit Card,TRUE,22,501.35,141.39999999999998,732,72,3875.34,707.01
18-10-2022,23,Philadelphia,Online Transfer,FALSE,0,766.55,0,233,86,9008.14,665.65
13-01-2023,67,Dallas,Online Transfer,FALSE,0,85.49,0,978,76,2269.81,92.47
22-02-2023,57,San Antonio,Online Transfer,FALSE,0,306.39,0,292,83,8546.5,359.82
01-03-2021,36,San Jose,Debit Card,FALSE,0,883.51,0,773,26,8431.89,850.5
12-10-2021,97,Los Angeles,Mobile Payment,FALSE,0,688.58,0,512,3,8551.1,743.37
09-06-2021,97,Chicago,Cash,TRUE,5,110.46,5.810000000000002,176,22,5262.57,95.38
31-10-2021,32,Dallas,Online Transfer,TRUE,24,650.64,205.47000000000003,753,9,8696.57,685.56
